URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp.  Elan,Rev. Elan
http://portal.proec.unicamp.br/dext/,0,Pular para o conteúdo,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,1,"PROEC

SOBRE A PROEC
PRÓ-REITOR DE EXTENSÃO E CULTURA
ASSESSORES
ASSISTENTES TÉCNICOS
PROJETOS ESTRATÉGICOS

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,2,PROEC,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,3,SOBRE A PROEC,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,4,PRÓ-REITOR DE EXTENSÃO E CULTURA,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,5,ASSESSORES,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,6,ASSISTENTES TÉCNICOS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,7,PROJETOS ESTRATÉGICOS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,8,"DIRETORIAS

CULTURA
EXTENSÃO

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,9,DIRETORIAS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,10,CULTURA,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,11,EXTENSÃO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,12,"APOIO

ADMINISTRATIVO
COMUNICAÇÃO
MIDIALOGIA

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,13,APOIO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,14,ADMINISTRATIVO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,15,COMUNICAÇÃO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,16,MIDIALOGIA,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,17,"CONSELHOS

CONCULT

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,18,CONSELHOS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,19,CONCULT,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,20,CONTATOS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,21,HOME,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,22,EXTECAMP,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,23,DPROJ,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,24,PROGRAMA UNIVERSIDADE,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,25,"Unicamp tem extensão universitária em várias áreas, visando disseminar conhecimento, promover ações sociais e aproximar universidade e comunidade.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,26,Equipe DExt,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,27,Prof.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,28,Dr.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,29,Luís Geraldo Pedroso Meloni,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,30,Pedro Emerson de Carvalho,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,31,Rosimara Perpétua de Carvalho Bizinotto,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,32,"

Instrução Normativa 01/2020 - Sobre trâmite de documentos eletrônicos

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,33,"

Comissão Central de Extensão (CCE)

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,34,"

Escola de Extensão Unicamp (EXTECAMP)

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dext/,35,"Rua da Reitoria, 121Cidade Universitária Zeferino VazBarão Geraldo – Campinas (SP)CEP 13083-872Telefone (19) 3521.4741proec@unicamp.br",,,,,,,,,,,,,
