URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp.  Elan,Rev. Elan
http://portal.proec.unicamp.br/assistentes-tecnicos/,0,Pular para o conteúdo,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,1,"PROEC

SOBRE A PROEC
PRÓ-REITOR DE EXTENSÃO E CULTURA
ASSESSORES
ASSISTENTES TÉCNICOS
PROJETOS ESTRATÉGICOS

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,2,PROEC,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,3,SOBRE A PROEC,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,4,PRÓ-REITOR DE EXTENSÃO E CULTURA,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,5,ASSESSORES,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,6,ASSISTENTES TÉCNICOS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,7,PROJETOS ESTRATÉGICOS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,8,"DIRETORIAS

CULTURA
EXTENSÃO

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,9,DIRETORIAS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,10,CULTURA,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,11,EXTENSÃO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,12,"APOIO

ADMINISTRATIVO
COMUNICAÇÃO
MIDIALOGIA

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,13,APOIO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,14,ADMINISTRATIVO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,15,COMUNICAÇÃO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,16,MIDIALOGIA,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,17,"CONSELHOS

CONCULT

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,18,CONSELHOS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,19,CONCULT,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,20,CONTATOS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,21, Palavras-chave populares,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,22,Categorias ,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,23,"
					Total  Resultados				",,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,24,Nenhum Registro Encontrado,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,25,Ver todos os resultados,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,26,EXTENSÃO E CULTURA,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,27,BOLSAS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,28,EDITAIS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,29,EVENTOS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,30,Assistentes Técnicos,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,31,Ana Paula G.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,32,Sidoti,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,33,Assistente Técnica,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,34,"
Envelope
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,35,"
Im-phone
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,36,Sebastião,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,37,Assistente Técnico,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,38,O papel de um assistente técnico em uma universidade pública pode variar de acordo com a área em que atua.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,39,"Em geral, um assistente técnico é responsável por prestar suporte técnico e administrativo em atividades acadêmicas, de pesquisa e de extensão.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,40,"Em resumo, o papel de um assistente técnico em uma universidade pública é fundamental para garantir o bom funcionamento das atividades administrativas,  acadêmicas e de pesquisa, fornecendo suporte técnico e administrativo aos gestores, professores, pesquisadores e estudantes.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,41,"Rua da Reitoria, 121Cidade Universitária Zeferino VazBarão Geraldo – Campinas (SP)CEP 13083-872Telefone (19) 3521.4741proec@unicamp.br",,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,42,ACESSO RÁPIDO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,43,MEMORIAL COVID-19,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,44,EXTECAMP,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,45,MALUNGA - CURSINHO POPULAR,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,46,EFEMÉRIDES 2022,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,47,FÓRUNS PERMANENTES,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,48,MUSEU EXPLORATÓRIO DE CIÊNCIAS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,49,Assinne nossa  Newsletter,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,50,© All rights reserved.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,51,ProEC Unicamp – design by Claudio Moreira – Midialogia/ProEC,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,52,Claudio Moreira,,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,53,"
Facebook-f
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,54,"
Instagram
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,55,"
Twitter
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,56,"
Youtube
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/assistentes-tecnicos/,57,Acessibilidade,,,,,,,,,,,,,
