URL,Paragraph,Sentence
https://www.concult.proec.unicamp.br/,0,"Sobre o ConCult O Conselho de Cultura – CONCULT da Unicamp, criado pela Deliberação CONSU-A-017/2019, está subordinado a Pró Reitoria de Extensão e Cultura (ProEC) e tem como objetivos:"
https://www.concult.proec.unicamp.br/,0,"Audiência pública discute financiamento da Extensão Universitária na Comissão de Educação da Câmara  O Conselho de Cultura – CONCULT da Unicamp, criado pela Deliberação CONSU-A-017/2019, está subordinado a Pró Reitoria de Extensão e Cultura (ProEC) e tem como objetivos:"
https://www.concult.proec.unicamp.br/,0,"Domingo no Lago aborda temática do meio ambiente e traz Big Band da Unicamp O Conselho de Cultura – CONCULT da Unicamp, criado pela Deliberação CONSU-A-017/2019, está subordinado a Pró Reitoria de Extensão e Cultura (ProEC) e tem como objetivos:"
https://www.concult.proec.unicamp.br/,0,"Seminário no Instituto de Biologia debate a curricularização da extensão O Conselho de Cultura – CONCULT da Unicamp, criado pela Deliberação CONSU-A-017/2019, está subordinado a Pró Reitoria de Extensão e Cultura (ProEC) e tem como objetivos:"
https://www.concult.proec.unicamp.br/,0,"Biblioteca Comunitária da Unicamp recebe doações e planeja expansão  O Conselho de Cultura – CONCULT da Unicamp, criado pela Deliberação CONSU-A-017/2019, está subordinado a Pró Reitoria de Extensão e Cultura (ProEC) e tem como objetivos:"
https://www.concult.proec.unicamp.br/,0,"ProEC Vídeos O Conselho de Cultura – CONCULT da Unicamp, criado pela Deliberação CONSU-A-017/2019, está subordinado a Pró Reitoria de Extensão e Cultura (ProEC) e tem como objetivos:"
https://www.concult.proec.unicamp.br/,0,"Conselho de Cultura O Conselho de Cultura – CONCULT da Unicamp, criado pela Deliberação CONSU-A-017/2019, está subordinado a Pró Reitoria de Extensão e Cultura (ProEC) e tem como objetivos:"
https://www.concult.proec.unicamp.br/,0,"Localização O Conselho de Cultura – CONCULT da Unicamp, criado pela Deliberação CONSU-A-017/2019, está subordinado a Pró Reitoria de Extensão e Cultura (ProEC) e tem como objetivos:"
https://www.concult.proec.unicamp.br/,0,"Conheça a ProEC O Conselho de Cultura – CONCULT da Unicamp, criado pela Deliberação CONSU-A-017/2019, está subordinado a Pró Reitoria de Extensão e Cultura (ProEC) e tem como objetivos:"
https://www.concult.proec.unicamp.br/,1,"I – Propor a política cultural para a Unicamp, no âmbito das atividades da Pró Reitoria de Extensão e Cultura;"
https://www.concult.proec.unicamp.br/,2,"II – Orientar a execução das políticas definidas, tendo em vista a coordenação de iniciativas e de esforços de responsabilidade da Universidade no campo da cultura, tanto no que se refere à comunidade universitária quanto à sociedade com a qual a Universidade se relaciona."
https://www.concult.proec.unicamp.br/,3,A Pró-Reitoria de Extensão e Cultura tem como missão coordenar e estimular atividades e projetos de Extensão e Cultura.
https://www.concult.proec.unicamp.br/,4,PROEC
https://www.concult.proec.unicamp.br/,5,26/05/2023
https://www.concult.proec.unicamp.br/,6,PROEC
https://www.concult.proec.unicamp.br/,7,29/05/2023
https://www.concult.proec.unicamp.br/,8,PROEC
https://www.concult.proec.unicamp.br/,9,29/05/2023
https://www.concult.proec.unicamp.br/,10,PROEC
https://www.concult.proec.unicamp.br/,11,26/05/2023
https://www.concult.proec.unicamp.br/,12,DESTAQUE
https://www.concult.proec.unicamp.br/,13,Fique por dentro dos vídeos e reportagens produzidas pela ProEC.
https://www.concult.proec.unicamp.br/,14,#SomosPROEC
https://www.concult.proec.unicamp.br/,15,Conheça todos os órgãos que são parte da Pró-Reitoria de Extensão e Cultura.
https://www.concult.proec.unicamp.br/,16,Presidente
https://www.concult.proec.unicamp.br/,17,Prof.
https://www.concult.proec.unicamp.br/,17,Dr.
https://www.concult.proec.unicamp.br/,17,Fernando Augusto de Almeida Hashimoto
https://www.concult.proec.unicamp.br/,18,"+55 19 3521-4741
						+55 19 3521-4902"
https://www.concult.proec.unicamp.br/,19,proec@unicamp.br
https://www.concult.proec.unicamp.br/,20,"
						Rua da Reitoria, 121
						Cidade Universitária “Zeferino Vaz”
						Barão Geraldo - Unicamp
						13083-872
						Campinas – SP"
https://www.concult.proec.unicamp.br/,21,"
						Na Unicamp, a Pró Reitoria de Extensão e Cultura tem como missão coordenar e estimular atividades e projetos de Extensão e Cultura que, por meio do diálogo e da interatividade, tenham aplicação contínua em comunidades não somente da Região Metropolitana de Campinas (RMC), mas também de vários lugares do Brasil e de outros países."
https://www.concult.proec.unicamp.br/,21,
https://www.concult.proec.unicamp.br/,22,© Pró-Reitoria de Extensão e Cultura.
https://www.concult.proec.unicamp.br/,22,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
