URL,Paragraph,Sentence
https://www.programa-universidade.unicamp.br/,0,"Programa UniversIDADE O Programa UniversIDADE foi criado para proporcionar às pessoas da Comunidade da Unicamp e de Campinas, condições para a preparação do indivíduo em estágio pré-aposentadoria, aposentadoria e pós-aposentadoria, de modo a mantê-las ativa tanto física quanto mentalmente, atendendo as necessidades de prevenção, estimulação e capacitação do desenvolvimento físico e emocional através de atividades interdisciplinares que buscam fomentar os diálogos relacionados à Longevidade e Qualidade de Vida."
https://www.programa-universidade.unicamp.br/,0,"Acontece O Programa UniversIDADE foi criado para proporcionar às pessoas da Comunidade da Unicamp e de Campinas, condições para a preparação do indivíduo em estágio pré-aposentadoria, aposentadoria e pós-aposentadoria, de modo a mantê-las ativa tanto física quanto mentalmente, atendendo as necessidades de prevenção, estimulação e capacitação do desenvolvimento físico e emocional através de atividades interdisciplinares que buscam fomentar os diálogos relacionados à Longevidade e Qualidade de Vida."
https://www.programa-universidade.unicamp.br/,0,"Circuito Saúde do 1° semestre de 2023 O Programa UniversIDADE foi criado para proporcionar às pessoas da Comunidade da Unicamp e de Campinas, condições para a preparação do indivíduo em estágio pré-aposentadoria, aposentadoria e pós-aposentadoria, de modo a mantê-las ativa tanto física quanto mentalmente, atendendo as necessidades de prevenção, estimulação e capacitação do desenvolvimento físico e emocional através de atividades interdisciplinares que buscam fomentar os diálogos relacionados à Longevidade e Qualidade de Vida."
https://www.programa-universidade.unicamp.br/,0,"Evento de abertura do 1º semestre/2023 O Programa UniversIDADE foi criado para proporcionar às pessoas da Comunidade da Unicamp e de Campinas, condições para a preparação do indivíduo em estágio pré-aposentadoria, aposentadoria e pós-aposentadoria, de modo a mantê-las ativa tanto física quanto mentalmente, atendendo as necessidades de prevenção, estimulação e capacitação do desenvolvimento físico e emocional através de atividades interdisciplinares que buscam fomentar os diálogos relacionados à Longevidade e Qualidade de Vida."
https://www.programa-universidade.unicamp.br/,0,"Inscrições de alunos para o 1º semestre de 2023 O Programa UniversIDADE foi criado para proporcionar às pessoas da Comunidade da Unicamp e de Campinas, condições para a preparação do indivíduo em estágio pré-aposentadoria, aposentadoria e pós-aposentadoria, de modo a mantê-las ativa tanto física quanto mentalmente, atendendo as necessidades de prevenção, estimulação e capacitação do desenvolvimento físico e emocional através de atividades interdisciplinares que buscam fomentar os diálogos relacionados à Longevidade e Qualidade de Vida."
https://www.programa-universidade.unicamp.br/,0,"Avisos 17/02/2022 O Programa UniversIDADE foi criado para proporcionar às pessoas da Comunidade da Unicamp e de Campinas, condições para a preparação do indivíduo em estágio pré-aposentadoria, aposentadoria e pós-aposentadoria, de modo a mantê-las ativa tanto física quanto mentalmente, atendendo as necessidades de prevenção, estimulação e capacitação do desenvolvimento físico e emocional através de atividades interdisciplinares que buscam fomentar os diálogos relacionados à Longevidade e Qualidade de Vida."
https://www.programa-universidade.unicamp.br/,0,"Audiência pública discute financiamento da Extensão Universitária na Comissão de Educação da Câmara  O Programa UniversIDADE foi criado para proporcionar às pessoas da Comunidade da Unicamp e de Campinas, condições para a preparação do indivíduo em estágio pré-aposentadoria, aposentadoria e pós-aposentadoria, de modo a mantê-las ativa tanto física quanto mentalmente, atendendo as necessidades de prevenção, estimulação e capacitação do desenvolvimento físico e emocional através de atividades interdisciplinares que buscam fomentar os diálogos relacionados à Longevidade e Qualidade de Vida."
https://www.programa-universidade.unicamp.br/,0,"Domingo no Lago aborda temática do meio ambiente e traz Big Band da Unicamp O Programa UniversIDADE foi criado para proporcionar às pessoas da Comunidade da Unicamp e de Campinas, condições para a preparação do indivíduo em estágio pré-aposentadoria, aposentadoria e pós-aposentadoria, de modo a mantê-las ativa tanto física quanto mentalmente, atendendo as necessidades de prevenção, estimulação e capacitação do desenvolvimento físico e emocional através de atividades interdisciplinares que buscam fomentar os diálogos relacionados à Longevidade e Qualidade de Vida."
https://www.programa-universidade.unicamp.br/,0,"Seminário no Instituto de Biologia debate a curricularização da extensão O Programa UniversIDADE foi criado para proporcionar às pessoas da Comunidade da Unicamp e de Campinas, condições para a preparação do indivíduo em estágio pré-aposentadoria, aposentadoria e pós-aposentadoria, de modo a mantê-las ativa tanto física quanto mentalmente, atendendo as necessidades de prevenção, estimulação e capacitação do desenvolvimento físico e emocional através de atividades interdisciplinares que buscam fomentar os diálogos relacionados à Longevidade e Qualidade de Vida."
https://www.programa-universidade.unicamp.br/,0,"Biblioteca Comunitária da Unicamp recebe doações e planeja expansão  O Programa UniversIDADE foi criado para proporcionar às pessoas da Comunidade da Unicamp e de Campinas, condições para a preparação do indivíduo em estágio pré-aposentadoria, aposentadoria e pós-aposentadoria, de modo a mantê-las ativa tanto física quanto mentalmente, atendendo as necessidades de prevenção, estimulação e capacitação do desenvolvimento físico e emocional através de atividades interdisciplinares que buscam fomentar os diálogos relacionados à Longevidade e Qualidade de Vida."
https://www.programa-universidade.unicamp.br/,0,"ProEC Vídeos O Programa UniversIDADE foi criado para proporcionar às pessoas da Comunidade da Unicamp e de Campinas, condições para a preparação do indivíduo em estágio pré-aposentadoria, aposentadoria e pós-aposentadoria, de modo a mantê-las ativa tanto física quanto mentalmente, atendendo as necessidades de prevenção, estimulação e capacitação do desenvolvimento físico e emocional através de atividades interdisciplinares que buscam fomentar os diálogos relacionados à Longevidade e Qualidade de Vida."
https://www.programa-universidade.unicamp.br/,0,"Programa UniversIDADE O Programa UniversIDADE foi criado para proporcionar às pessoas da Comunidade da Unicamp e de Campinas, condições para a preparação do indivíduo em estágio pré-aposentadoria, aposentadoria e pós-aposentadoria, de modo a mantê-las ativa tanto física quanto mentalmente, atendendo as necessidades de prevenção, estimulação e capacitação do desenvolvimento físico e emocional através de atividades interdisciplinares que buscam fomentar os diálogos relacionados à Longevidade e Qualidade de Vida."
https://www.programa-universidade.unicamp.br/,0,"Localização O Programa UniversIDADE foi criado para proporcionar às pessoas da Comunidade da Unicamp e de Campinas, condições para a preparação do indivíduo em estágio pré-aposentadoria, aposentadoria e pós-aposentadoria, de modo a mantê-las ativa tanto física quanto mentalmente, atendendo as necessidades de prevenção, estimulação e capacitação do desenvolvimento físico e emocional através de atividades interdisciplinares que buscam fomentar os diálogos relacionados à Longevidade e Qualidade de Vida."
https://www.programa-universidade.unicamp.br/,0,"Redes Sociais O Programa UniversIDADE foi criado para proporcionar às pessoas da Comunidade da Unicamp e de Campinas, condições para a preparação do indivíduo em estágio pré-aposentadoria, aposentadoria e pós-aposentadoria, de modo a mantê-las ativa tanto física quanto mentalmente, atendendo as necessidades de prevenção, estimulação e capacitação do desenvolvimento físico e emocional através de atividades interdisciplinares que buscam fomentar os diálogos relacionados à Longevidade e Qualidade de Vida."
https://www.programa-universidade.unicamp.br/,1,Fique por dentro de nossas atividades
https://www.programa-universidade.unicamp.br/,2,NOTÍCIA
https://www.programa-universidade.unicamp.br/,3,Publicado em 15/03/2023
https://www.programa-universidade.unicamp.br/,4,NOTÍCIA
https://www.programa-universidade.unicamp.br/,5,Publicado em 27/02/2023
https://www.programa-universidade.unicamp.br/,6,NOTÍCIA
https://www.programa-universidade.unicamp.br/,7,Publicado em 27/02/2023
https://www.programa-universidade.unicamp.br/,8,NOTÍCIA
https://www.programa-universidade.unicamp.br/,9,Publicado em 17/02/2023
https://www.programa-universidade.unicamp.br/,10,PROEC
https://www.programa-universidade.unicamp.br/,11,26/05/2023
https://www.programa-universidade.unicamp.br/,12,PROEC
https://www.programa-universidade.unicamp.br/,13,29/05/2023
https://www.programa-universidade.unicamp.br/,14,PROEC
https://www.programa-universidade.unicamp.br/,15,29/05/2023
https://www.programa-universidade.unicamp.br/,16,PROEC
https://www.programa-universidade.unicamp.br/,17,26/05/2023
https://www.programa-universidade.unicamp.br/,18,DESTAQUE
https://www.programa-universidade.unicamp.br/,19,Fique por dentro dos vídeos e reportagens produzidas pela ProEC.
https://www.programa-universidade.unicamp.br/,20,#SomosPROEC
https://www.programa-universidade.unicamp.br/,21,Conheça todos os órgãos que são parte da Pró-Reitoria de Extensão e Cultura.
https://www.programa-universidade.unicamp.br/,22,"Coordenação
						+55 19 3521.4752"
https://www.programa-universidade.unicamp.br/,23,"Secretaria
						+55 19 3521.8183
            proidade@unicamp.br"
https://www.programa-universidade.unicamp.br/,24,"Oficinas/eixos
						+55 19 3521.8090
            +55 19 3521.8059
            oficinasuniversidade@unicamp.br"
https://www.programa-universidade.unicamp.br/,25,"
						Cidade Universitária “Zeferino Vaz”
						Prédio da DGA – Antiga sala do GGUS
						(Ao lado da CIPA e Copa DGA)
						Rua da Reitoria (em frente à Praça das Bandeiras)
						Caixa Postal 6194
						13083-872
						Barão Geraldo - Unicamp
						Campinas – SP"
https://www.programa-universidade.unicamp.br/,26,© Pró-Reitoria de Extensão e Cultura.
https://www.programa-universidade.unicamp.br/,26,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
