URL,Parágrafo,Sentença,Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp. Elan,Rev. Elan,Video_Index
http://portal.proec.unicamp.br/assessores/,1,1,Ir para o conteúdo,,,,,,,,,,,,s001_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,2,1,PROEC,,,,,,,,,,,,s002_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,2,2,SOBRE A PROEC PRÓ-REITOR DE EXTENSÃO E CULTURA ASSESSORES ASSISTENTES TÉCNICOS PROJETOS ESTRATÉGICOS DIRETORIA ADMINISTRATIVA COMUNICAÇÃO TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s003_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,2,3,DIRETORIAS,,,,,,,,,,,,s004_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,2,4,CULTURA EXTENSÃO,,,,,,,,,,,,s005_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,2,5,CONSELHOS,,,,,,,,,,,,s006_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,2,6,CONCULT CONEXT CCE,,,,,,,,,,,,s007_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,2,7,EDITAIS E BOLSAS,,,,,,,,,,,,s008_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,2,8,AÇÕES AFIRMATIVAS AÇÕES DE EXTENSÃO E CULTURA BOLSA DE EXTENSÃO 2º EDITAL DE APOIO A PROJETOS DE EXTENSÃO – PROEC – COLÉGIOS TÉCNICOS CULTURA CURRICULARIZAÇÃO DA EXTENSÃO EDITAIS PEC EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s009_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,2,9,APOIO,,,,,,,,,,,,s010_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,2,10,DTIC COMUNICAÇÃO MIDIALOGIA,,,,,,,,,,,,s011_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,2,11,CONTATOS,,,,,,,,,,,,s012_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,3,1,SOBRE A PROEC,,,,,,,,,,,,s013_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,4,1,PRÓ-REITOR DE EXTENSÃO E CULTURA ASSESSORES ASSISTENTES TÉCNICOS PROJETOS ESTRATÉGICOS DIRETORIA ADMINISTRATIVA COMUNICAÇÃO TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s014_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,5,1,PRÓ-REITOR DE EXTENSÃO E CULTURA,,,,,,,,,,,,s015_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,6,1,ASSESSORES ASSISTENTES TÉCNICOS PROJETOS ESTRATÉGICOS DIRETORIA ADMINISTRATIVA COMUNICAÇÃO TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s016_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,7,1,ASSESSORES,,,,,,,,,,,,s017_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,8,1,ASSISTENTES TÉCNICOS PROJETOS ESTRATÉGICOS DIRETORIA ADMINISTRATIVA COMUNICAÇÃO TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s018_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,9,1,ASSISTENTES TÉCNICOS,,,,,,,,,,,,s019_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,10,1,PROJETOS ESTRATÉGICOS DIRETORIA ADMINISTRATIVA COMUNICAÇÃO TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s020_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,11,1,PROJETOS ESTRATÉGICOS,,,,,,,,,,,,s021_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,12,1,DIRETORIA ADMINISTRATIVA COMUNICAÇÃO TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s022_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,13,1,DIRETORIA ADMINISTRATIVA,,,,,,,,,,,,s023_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,14,1,COMUNICAÇÃO TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s024_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,15,1,COMUNICAÇÃO,,,,,,,,,,,,s025_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,16,1,TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s026_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,17,1,TECNOLOGIA DA INFORMAÇÃO,,,,,,,,,,,,s027_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,18,1,MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s028_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,19,1,MIDIALOGIA,,,,,,,,,,,,s029_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,20,1,CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s030_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,21,1,CENTRO DE CONVENÇÕES,,,,,,,,,,,,s031_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,22,1,FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s032_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,23,1,FÓRUNS PERMANENTES,,,,,,,,,,,,s033_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,24,1,MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s034_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,25,1,MUSEU EXPLORATÓRIO DE CIÊNCIAS,,,,,,,,,,,,s035_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,26,1,LOGOS DA PROEC,,,,,,,,,,,,s036_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,27,1,CULTURA,,,,,,,,,,,,s037_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,28,1,EXTENSÃO,,,,,,,,,,,,s038_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,29,1,CONCULT,,,,,,,,,,,,s039_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,30,1,CONEXT CCE,,,,,,,,,,,,s040_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,31,1,CONEXT,,,,,,,,,,,,s041_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,32,1,CCE,,,,,,,,,,,,s042_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,33,1,AÇÕES AFIRMATIVAS,,,,,,,,,,,,s043_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,34,1,AÇÕES DE EXTENSÃO E CULTURA BOLSA DE EXTENSÃO 2º EDITAL DE APOIO A PROJETOS DE EXTENSÃO – PROEC – COLÉGIOS TÉCNICOS CULTURA CURRICULARIZAÇÃO DA EXTENSÃO EDITAIS PEC EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s044_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,35,1,AÇÕES DE EXTENSÃO E CULTURA,,,,,,,,,,,,s045_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,36,1,BOLSA DE EXTENSÃO 2º EDITAL DE APOIO A PROJETOS DE EXTENSÃO – PROEC – COLÉGIOS TÉCNICOS CULTURA CURRICULARIZAÇÃO DA EXTENSÃO EDITAIS PEC EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s046_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,37,1,BOLSA DE EXTENSÃO,,,,,,,,,,,,s047_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,38,1,2º EDITAL DE APOIO A PROJETOS DE EXTENSÃO – PROEC – COLÉGIOS TÉCNICOS CULTURA CURRICULARIZAÇÃO DA EXTENSÃO EDITAIS PEC EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s048_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,39,1,2º EDITAL DE APOIO A PROJETOS DE EXTENSÃO – PROEC – COLÉGIOS TÉCNICOS,,,,,,,,,,,,s049_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,40,1,CULTURA CURRICULARIZAÇÃO DA EXTENSÃO EDITAIS PEC EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s050_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,41,1,CURRICULARIZAÇÃO DA EXTENSÃO EDITAIS PEC EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s051_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,42,1,CURRICULARIZAÇÃO DA EXTENSÃO,,,,,,,,,,,,s052_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,43,1,EDITAIS PEC EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s053_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,44,1,EDITAIS PEC,,,,,,,,,,,,s054_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,45,1,EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s055_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,46,1,EDITAIS PEX,,,,,,,,,,,,s056_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,47,1,SABERES INDÍGENAS,,,,,,,,,,,,s057_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,48,1,DTIC,,,,,,,,,,,,s058_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,49,1,COMUNICAÇÃO MIDIALOGIA,,,,,,,,,,,,s059_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,50,1,MUSEUS,,,,,,,,,,,,s060_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,50,2,"MUSEU DE ARTES VISUAIS
MUSEU EXPLORATÓRIO DE CIÊNCIAS",,,,,,,,,,,,s061_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,50,3,"SISTEMA EXTECULT
UNIVERSIDADE
EXTENSIONANDO
ESCOLA DE EXTENSÃO
NOTÍCIAS",,,,,,,,,,,,s062_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,51,1,MUSEU DE ARTES VISUAIS,,,,,,,,,,,,s063_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,52,1,SISTEMA EXTECULT,,,,,,,,,,,,s064_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,53,1,UNIVERSIDADE,,,,,,,,,,,,s065_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,54,1,EXTENSIONANDO,,,,,,,,,,,,s066_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,55,1,ESCOLA DE EXTENSÃO,,,,,,,,,,,,s067_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,56,1,NOTÍCIAS,,,,,,,,,,,,s068_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,57,1,Menu,,,,,,,,,,,,s069_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,58,1,< Submenu ProEC,,,,,,,,,,,,s070_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,59,1,Facebook,,,,,,,,,,,,s071_talita.vp9.webm
http://portal.proec.unicamp.br/assessores/,60,1,Instagram,,,,,,,,,,,,s072_talita.vp9.webm
