URL,Parágrafo,Sentença,Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp. Elan,Rev. Elan,Video_Index
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,1,1,Ir para o conteúdo,,,,,,,,,,,,s001_talita.vp9.webm
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,2,1,PROEC,,,,,,,,,,,,s002_talita.vp9.webm
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,2,2,SOBRE A PROEC PRÓ-REITOR DE EXTENSÃO E CULTURA ASSESSORES ASSISTENTES TÉCNICOS PROJETOS ESTRATÉGICOS DIRETORIA ADMINISTRATIVA COMUNICAÇÃO TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s003_talita.vp9.webm
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,2,3,DIRETORIAS,,,,,,,,,,,,s004_talita.vp9.webm
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,2,4,CULTURA EXTENSÃO,,,,,,,,,,,,s005_talita.vp9.webm
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,2,5,CONSELHOS,,,,,,,,,,,,s006_talita.vp9.webm
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,2,6,CONCULT CONEXT CCE,,,,,,,,,,,,s007_talita.vp9.webm
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,2,7,EDITAIS E BOLSAS,,,,,,,,,,,,s008_talita.vp9.webm
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,2,8,AÇÕES AFIRMATIVAS AÇÕES DE EXTENSÃO E CULTURA BOLSA DE EXTENSÃO 2º EDITAL DE APOIO A PROJETOS DE EXTENSÃO – PROEC – COLÉGIOS TÉCNICOS CULTURA CURRICULARIZAÇÃO DA EXTENSÃO EDITAIS PEC EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s009_talita.vp9.webm
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,2,9,APOIO,,,,,,,,,,,,s010_talita.vp9.webm
