URL,Paragraph,Sentence
https://www.dproj.proec.unicamp.br/editais_pex,0,PEX
https://www.dproj.proec.unicamp.br/editais_pex,1,Fique por dentro dos editais
https://www.dproj.proec.unicamp.br/editais_pex,2,"
				  → 4º Edital ProEC - PEX 2022"
https://www.dproj.proec.unicamp.br/editais_pex,3,"
Envio de propostas: https://extecult.proec.unicamp.br
Dúvidas enviar e-mail para: pex@unicamp.br
"
https://www.dproj.proec.unicamp.br/editais_pex,4,Editais PEX PROEC
https://www.dproj.proec.unicamp.br/editais_pex,5,Editais anteriores: 
https://www.dproj.proec.unicamp.br/editais_pex,6,"→ 3º Edital ProEC - PEX 2021
   - Resultado Preliminar
   - Resultado Final 
"
https://www.dproj.proec.unicamp.br/editais_pex,7,"→ Edital ProEC - PEX 2021 Em tempos de covid-19
   - Resultado Preliminar
   - Resultado Final 
"
https://www.dproj.proec.unicamp.br/editais_pex,8,"→2º Edital ProEC - PEX - 2020
   - Resultdo Final
"
https://www.dproj.proec.unicamp.br/editais_pex,9,"→1° Edital de Apoio a Projetos de Extensão PROEC-PEX - 2019 
   - Resultado Final "
https://www.dproj.proec.unicamp.br/editais_pex,10,DIVULGAÇÃO DO RESULTADO FINAL DOS PROJETOS SELECIONADOS (clique aqui) 
https://www.dproj.proec.unicamp.br/editais_pex,11,PROGRAME-SE 
https://www.dproj.proec.unicamp.br/editais_pex,12,Será realizada uma reunião com os responsáveis pelos projetos contemplados via meet
https://www.dproj.proec.unicamp.br/editais_pex,13,"Data: 06 de fevereiro de 2023 
                  Horário: 10h00 às 11h30
"
https://www.dproj.proec.unicamp.br/editais_pex,14,PROGRAME-SE
https://www.dproj.proec.unicamp.br/editais_pex,15,Será realizada uma reunião com os responsáveis pelos projetos contemplados via meet
https://www.dproj.proec.unicamp.br/editais_pex,16,"Data: 06 de fevereiro de 2023 
                    Horário: 14h30 às 16h00"
https://www.dproj.proec.unicamp.br/editais_pex,17, 
https://www.dproj.proec.unicamp.br/editais_pex,18, 
https://www.dproj.proec.unicamp.br/editais_pex,19,Envio de propostas: https://extecult.proec.unicamp.br
https://www.dproj.proec.unicamp.br/editais_pex,20,Dúvidas enviar e-mail para: pex@unicamp.br
https://www.dproj.proec.unicamp.br/editais_pex,21,O objetivo do Edital:
https://www.dproj.proec.unicamp.br/editais_pex,22,Divulgação do Edital
https://www.dproj.proec.unicamp.br/editais_pex,23,"Após homologação da verba orçamentária, o edital é divulgado nos sites da PROEC e Diretoria de Projetos de Extensão, geralmente a partir da segunda quinzena do mês de abril de cada ano."
https://www.dproj.proec.unicamp.br/editais_pex,24,Como participar
https://www.dproj.proec.unicamp.br/editais_pex,25,"Somente poderão apresentar proposta sob sua responsabilidade a este edital: docentes e pesquisadores do quadro da Unicamp e professores e pesquisadores colaboradores, nos termos do § 2º do artigo 8º da Deliberação CONSU-A-24/2003 e que não estejam em débito com a apresentação da Prestação de Contas (Relatório Técnico Final e/ou Relatório Financeiro) referentes a projetos financiados por editais PROEC-PEC."
https://www.dproj.proec.unicamp.br/editais_pex,26,"O projeto deve contar, obrigatoriamente, com a participação de alunos regulares, podendo ser de graduação e/ou de pós-graduação da UNICAMP, devidamente identificados."
https://www.dproj.proec.unicamp.br/editais_pex,26,A formação de equipe interdisciplinar será um dos requisitos favoráveis à aprovação do projeto.
https://www.dproj.proec.unicamp.br/editais_pex,27, 
https://www.dproj.proec.unicamp.br/editais_pex,28,© Pró-Reitoria de Extensão e Cultura.
https://www.dproj.proec.unicamp.br/editais_pex,28,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
