URL,Paragraph,Sentence
https://www.rondon.proec.unicamp.br/,0,Sobre o Projeto
https://www.rondon.proec.unicamp.br/,1,Acontece
https://www.rondon.proec.unicamp.br/,2,Comunicado
https://www.rondon.proec.unicamp.br/,3,Audiência pública discute financiamento da Extensão Universitária na Comissão de Educação da Câmara 
https://www.rondon.proec.unicamp.br/,4,Proec divulga classificação preliminar do edital de apoio para os Colégios Técnicos
https://www.rondon.proec.unicamp.br/,5,Primeiro Fórum Permanente da série dos 20 anos debate ciência aberta
https://www.rondon.proec.unicamp.br/,6,Domingo no Lago aborda temática do meio ambiente e traz Big Band da Unicamp
https://www.rondon.proec.unicamp.br/,7,ProEC Vídeos
https://www.rondon.proec.unicamp.br/,8,Projeto Rondon
https://www.rondon.proec.unicamp.br/,9,Localização
https://www.rondon.proec.unicamp.br/,10,Conheça a ProEC
https://www.rondon.proec.unicamp.br/,11,"Em conformidade com a Portaria Normativa Nº 2.617, de sete de dezembro de 2015, o Projeto Rondon, sob a coordenação do Ministério da Defesa, é conduzido em estreita parceria com o Ministério da Educação, o Ministério do Desenvolvimento Social e Agrário, o Ministério da Saúde, o Ministério do Meio Ambiente, o Ministério da Integração Nacional, o Ministério do Esporte e a Secretaria de Governo da Presidência da República."
https://www.rondon.proec.unicamp.br/,12,"É uma ação interministerial do Governo Federal realizada em coordenação com os Governos Estadual e Municipal que, em parceria com as Instituições de Ensino Superior, reconhecidas pelo Ministério da Educação, visa a somar esforços com as lideranças comunitárias e com a população, a fim de contribuir com o desenvolvimento local sustentável e na construção e promoção da cidadania."
https://www.rondon.proec.unicamp.br/,12,
https://www.rondon.proec.unicamp.br/,13,Fique por dentro de nossas atividades
https://www.rondon.proec.unicamp.br/,14,NOTÍCIA
https://www.rondon.proec.unicamp.br/,15,Publicado em 19/03/2020
https://www.rondon.proec.unicamp.br/,16,PROEC
https://www.rondon.proec.unicamp.br/,17,26/05/2023
https://www.rondon.proec.unicamp.br/,18,PROEC
https://www.rondon.proec.unicamp.br/,19,30/05/2023
https://www.rondon.proec.unicamp.br/,20,PROEC
https://www.rondon.proec.unicamp.br/,21,30/05/2023
https://www.rondon.proec.unicamp.br/,22,PROEC
https://www.rondon.proec.unicamp.br/,23,29/05/2023
https://www.rondon.proec.unicamp.br/,24,DESTAQUE
https://www.rondon.proec.unicamp.br/,25,Fique por dentro dos vídeos e reportagens produzidas pela ProEC.
https://www.rondon.proec.unicamp.br/,26,#SomosPROEC
https://www.rondon.proec.unicamp.br/,27,Conheça todos os órgãos que são parte da Pró-Reitoria de Extensão e Cultura.
https://www.rondon.proec.unicamp.br/,28,Luis Augusto Passoni Ferreira
https://www.rondon.proec.unicamp.br/,29,"+55 19 3521-4179
						rondon@unicamp.br"
https://www.rondon.proec.unicamp.br/,30,"
Pró-Reitoria de Extensão e Cultura
						Rua da Reitoria, 121
						Cidade Universitária “Zeferino Vaz”
						Barão Geraldo - Unicamp
						13083-872
						Campinas – SP"
https://www.rondon.proec.unicamp.br/,31,"
						Na Unicamp, a Pró Reitoria de Extensão e Cultura tem como missão coordenar e estimular atividades e projetos de Extensão e Cultura que, por meio do diálogo e da interatividade, tenham aplicação contínua em comunidades não somente da Região Metropolitana de Campinas (RMC), mas também de vários lugares do Brasil e de outros países."
https://www.rondon.proec.unicamp.br/,31,
https://www.rondon.proec.unicamp.br/,32,© Pró-Reitoria de Extensão e Cultura.
https://www.rondon.proec.unicamp.br/,32,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
