URL,Paragraph,Sentence
https://www.programa-universidade.unicamp.br/,0,Programa UniversIDADE
https://www.programa-universidade.unicamp.br/,1,Acontece
https://www.programa-universidade.unicamp.br/,2,Circuito Saúde do 1° semestre de 2023
https://www.programa-universidade.unicamp.br/,3,Evento de abertura do 1º semestre/2023
https://www.programa-universidade.unicamp.br/,4,Inscrições de alunos para o 1º semestre de 2023
https://www.programa-universidade.unicamp.br/,5,Avisos 17/02/2022
https://www.programa-universidade.unicamp.br/,6,Audiência pública discute financiamento da Extensão Universitária na Comissão de Educação da Câmara 
https://www.programa-universidade.unicamp.br/,7,Proec divulga classificação preliminar do edital de apoio para os Colégios Técnicos
https://www.programa-universidade.unicamp.br/,8,Primeiro Fórum Permanente da série dos 20 anos debate ciência aberta
https://www.programa-universidade.unicamp.br/,9,Domingo no Lago aborda temática do meio ambiente e traz Big Band da Unicamp
https://www.programa-universidade.unicamp.br/,10,ProEC Vídeos
https://www.programa-universidade.unicamp.br/,11,Programa UniversIDADE
https://www.programa-universidade.unicamp.br/,12,Localização
https://www.programa-universidade.unicamp.br/,13,Redes Sociais
https://www.programa-universidade.unicamp.br/,14,"O Programa UniversIDADE foi criado para proporcionar às pessoas da Comunidade da Unicamp e de Campinas, condições para a preparação do indivíduo em estágio pré-aposentadoria, aposentadoria e pós-aposentadoria, de modo a mantê-las ativa tanto física quanto mentalmente, atendendo as necessidades de prevenção, estimulação e capacitação do desenvolvimento físico e emocional através de atividades interdisciplinares que buscam fomentar os diálogos relacionados à Longevidade e Qualidade de Vida."
https://www.programa-universidade.unicamp.br/,15,Fique por dentro de nossas atividades
https://www.programa-universidade.unicamp.br/,16,NOTÍCIA
https://www.programa-universidade.unicamp.br/,17,Publicado em 15/03/2023
https://www.programa-universidade.unicamp.br/,18,NOTÍCIA
https://www.programa-universidade.unicamp.br/,19,Publicado em 27/02/2023
https://www.programa-universidade.unicamp.br/,20,NOTÍCIA
https://www.programa-universidade.unicamp.br/,21,Publicado em 27/02/2023
https://www.programa-universidade.unicamp.br/,22,NOTÍCIA
https://www.programa-universidade.unicamp.br/,23,Publicado em 17/02/2023
https://www.programa-universidade.unicamp.br/,24,PROEC
https://www.programa-universidade.unicamp.br/,25,26/05/2023
https://www.programa-universidade.unicamp.br/,26,PROEC
https://www.programa-universidade.unicamp.br/,27,30/05/2023
https://www.programa-universidade.unicamp.br/,28,PROEC
https://www.programa-universidade.unicamp.br/,29,30/05/2023
https://www.programa-universidade.unicamp.br/,30,PROEC
https://www.programa-universidade.unicamp.br/,31,29/05/2023
https://www.programa-universidade.unicamp.br/,32,DESTAQUE
https://www.programa-universidade.unicamp.br/,33,Fique por dentro dos vídeos e reportagens produzidas pela ProEC.
https://www.programa-universidade.unicamp.br/,34,#SomosPROEC
https://www.programa-universidade.unicamp.br/,35,Conheça todos os órgãos que são parte da Pró-Reitoria de Extensão e Cultura.
https://www.programa-universidade.unicamp.br/,36,"Coordenação
						+55 19 3521.4752"
https://www.programa-universidade.unicamp.br/,37,"Secretaria
						+55 19 3521.8183
            proidade@unicamp.br"
https://www.programa-universidade.unicamp.br/,38,"Oficinas/eixos
						+55 19 3521.8090
            +55 19 3521.8059
            oficinasuniversidade@unicamp.br"
https://www.programa-universidade.unicamp.br/,39,"
						Cidade Universitária “Zeferino Vaz”
						Prédio da DGA – Antiga sala do GGUS
						(Ao lado da CIPA e Copa DGA)
						Rua da Reitoria (em frente à Praça das Bandeiras)
						Caixa Postal 6194
						13083-872
						Barão Geraldo - Unicamp
						Campinas – SP"
https://www.programa-universidade.unicamp.br/,40,© Pró-Reitoria de Extensão e Cultura.
https://www.programa-universidade.unicamp.br/,40,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
