URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,ElanResp.  Elan,Rev. Elan
https://www.proec.unicamp.br/,0,"

",,,,,,,,,,,,
https://www.proec.unicamp.br/,1,"

",,,,,,,,,,,,
https://www.proec.unicamp.br/,2,#SomosPROEC,,,,,,,,,,,,
https://www.proec.unicamp.br/,3,,,,,,,,,,,,,
https://www.proec.unicamp.br/,4,"
Home
",,,,,,,,,,,,
https://www.proec.unicamp.br/,5,Home,,,,,,,,,,,,
https://www.proec.unicamp.br/,6,"
Renex
",,,,,,,,,,,,
https://www.proec.unicamp.br/,7,Renex,,,,,,,,,,,,
https://www.proec.unicamp.br/,8,"
Equipe
",,,,,,,,,,,,
https://www.proec.unicamp.br/,9,Equipe,,,,,,,,,,,,
https://www.proec.unicamp.br/,10,"

							Diretorias
						

Administrativa
Comunicação
Cultura

DCult
Centro de Convenções
Casa do Lago
CIS Guanabara
Ginásio Multidisciplinar
Museu de Artes Visuais
Museu Exploratório de Ciências


Extensão

DExt
DProj

DProj
Malunga
ITCP
Projeto Rondon


Extecamp
UniversIDADE


Extensão 48
Fóruns Permanentes
Informática

",,,,,,,,,,,,
https://www.proec.unicamp.br/,11,"
							Diretorias
						",,,,,,,,,,,,
https://www.proec.unicamp.br/,12,Administrativa,,,,,,,,,,,,
https://www.proec.unicamp.br/,13,Administrativa,,,,,,,,,,,,
https://www.proec.unicamp.br/,14,Comunicação,,,,,,,,,,,,
https://www.proec.unicamp.br/,15,Comunicação,,,,,,,,,,,,
https://www.proec.unicamp.br/,16,"Cultura

DCult
Centro de Convenções
Casa do Lago
CIS Guanabara
Ginásio Multidisciplinar
Museu de Artes Visuais
Museu Exploratório de Ciências

",,,,,,,,,,,,
https://www.proec.unicamp.br/,17,Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/,18,DCult,,,,,,,,,,,,
https://www.proec.unicamp.br/,19,DCult,,,,,,,,,,,,
https://www.proec.unicamp.br/,20,Centro de Convenções,,,,,,,,,,,,
https://www.proec.unicamp.br/,21,Centro de Convenções,,,,,,,,,,,,
https://www.proec.unicamp.br/,22,Casa do Lago,,,,,,,,,,,,
https://www.proec.unicamp.br/,23,Casa do Lago,,,,,,,,,,,,
https://www.proec.unicamp.br/,24,CIS Guanabara,,,,,,,,,,,,
https://www.proec.unicamp.br/,25,CIS Guanabara,,,,,,,,,,,,
https://www.proec.unicamp.br/,26,Ginásio Multidisciplinar,,,,,,,,,,,,
https://www.proec.unicamp.br/,27,Ginásio Multidisciplinar,,,,,,,,,,,,
https://www.proec.unicamp.br/,28,Museu de Artes Visuais,,,,,,,,,,,,
https://www.proec.unicamp.br/,29,Museu de Artes Visuais,,,,,,,,,,,,
https://www.proec.unicamp.br/,30,Museu Exploratório de Ciências,,,,,,,,,,,,
https://www.proec.unicamp.br/,31,Museu Exploratório de Ciências,,,,,,,,,,,,
https://www.proec.unicamp.br/,32,"Extensão

DExt
DProj

DProj
Malunga
ITCP
Projeto Rondon


Extecamp
UniversIDADE

",,,,,,,,,,,,
https://www.proec.unicamp.br/,33,Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/,34,DExt,,,,,,,,,,,,
https://www.proec.unicamp.br/,35,DExt,,,,,,,,,,,,
https://www.proec.unicamp.br/,36,"DProj

DProj
Malunga
ITCP
Projeto Rondon

",,,,,,,,,,,,
https://www.proec.unicamp.br/,37,DProj,,,,,,,,,,,,
https://www.proec.unicamp.br/,38,DProj,,,,,,,,,,,,
https://www.proec.unicamp.br/,39,DProj,,,,,,,,,,,,
https://www.proec.unicamp.br/,40,Malunga,,,,,,,,,,,,
https://www.proec.unicamp.br/,41,Malunga,,,,,,,,,,,,
https://www.proec.unicamp.br/,42,ITCP,,,,,,,,,,,,
https://www.proec.unicamp.br/,43,ITCP,,,,,,,,,,,,
https://www.proec.unicamp.br/,44,Projeto Rondon,,,,,,,,,,,,
https://www.proec.unicamp.br/,45,Projeto Rondon,,,,,,,,,,,,
https://www.proec.unicamp.br/,46,Extecamp,,,,,,,,,,,,
https://www.proec.unicamp.br/,47,Extecamp,,,,,,,,,,,,
https://www.proec.unicamp.br/,48,UniversIDADE,,,,,,,,,,,,
https://www.proec.unicamp.br/,49,UniversIDADE,,,,,,,,,,,,
https://www.proec.unicamp.br/,50,Extensão 48,,,,,,,,,,,,
https://www.proec.unicamp.br/,51,Extensão 48,,,,,,,,,,,,
https://www.proec.unicamp.br/,52,Fóruns Permanentes,,,,,,,,,,,,
https://www.proec.unicamp.br/,53,Fóruns Permanentes,,,,,,,,,,,,
https://www.proec.unicamp.br/,54,Informática,,,,,,,,,,,,
https://www.proec.unicamp.br/,55,Informática,,,,,,,,,,,,
https://www.proec.unicamp.br/,56,"

							Conselhos
						

ConCult
ConEXT
CCE

",,,,,,,,,,,,
https://www.proec.unicamp.br/,57,"
							Conselhos
						",,,,,,,,,,,,
https://www.proec.unicamp.br/,58,ConCult,,,,,,,,,,,,
https://www.proec.unicamp.br/,59,ConCult,,,,,,,,,,,,
https://www.proec.unicamp.br/,60,ConEXT,,,,,,,,,,,,
https://www.proec.unicamp.br/,61,ConEXT,,,,,,,,,,,,
https://www.proec.unicamp.br/,62,CCE,,,,,,,,,,,,
https://www.proec.unicamp.br/,63,CCE,,,,,,,,,,,,
https://www.proec.unicamp.br/,64,"

							Editais & Bolsas
						

Ações de Extensão e Cultura
Edital dos Colégios Técnicos
Ações Afirmativas
Bolsa de Extensão
Cultura
EAD
Curricularização da Extensão
ITCP
PEC
Pesquisa
PEX
Prêmio de Extensão
PROEXT
Saberes Indígenas

",,,,,,,,,,,,
https://www.proec.unicamp.br/,65,"
							Editais & Bolsas
						",,,,,,,,,,,,
https://www.proec.unicamp.br/,66,Ações de Extensão e Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/,67,Ações de Extensão e Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/,68,Edital dos Colégios Técnicos,,,,,,,,,,,,
https://www.proec.unicamp.br/,69,Edital dos Colégios Técnicos,,,,,,,,,,,,
https://www.proec.unicamp.br/,70,Ações Afirmativas,,,,,,,,,,,,
https://www.proec.unicamp.br/,71,Ações Afirmativas,,,,,,,,,,,,
https://www.proec.unicamp.br/,72,Bolsa de Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/,73,Bolsa de Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/,74,Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/,75,Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/,76,EAD,,,,,,,,,,,,
https://www.proec.unicamp.br/,77,EAD,,,,,,,,,,,,
https://www.proec.unicamp.br/,78,Curricularização da Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/,79,Curricularização da Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/,80,ITCP,,,,,,,,,,,,
https://www.proec.unicamp.br/,81,ITCP,,,,,,,,,,,,
https://www.proec.unicamp.br/,82,PEC,,,,,,,,,,,,
https://www.proec.unicamp.br/,83,PEC,,,,,,,,,,,,
https://www.proec.unicamp.br/,84,Pesquisa,,,,,,,,,,,,
https://www.proec.unicamp.br/,85,Pesquisa,,,,,,,,,,,,
https://www.proec.unicamp.br/,86,PEX,,,,,,,,,,,,
https://www.proec.unicamp.br/,87,PEX,,,,,,,,,,,,
https://www.proec.unicamp.br/,88,Prêmio de Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/,89,Prêmio de Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/,90,PROEXT,,,,,,,,,,,,
https://www.proec.unicamp.br/,91,PROEXT,,,,,,,,,,,,
https://www.proec.unicamp.br/,92,Saberes Indígenas,,,,,,,,,,,,
https://www.proec.unicamp.br/,93,Saberes Indígenas,,,,,,,,,,,,
https://www.proec.unicamp.br/,94,"
Eventos
",,,,,,,,,,,,
https://www.proec.unicamp.br/,95,Eventos,,,,,,,,,,,,
https://www.proec.unicamp.br/,96,"
Notícias
",,,,,,,,,,,,
https://www.proec.unicamp.br/,97,Notícias,,,,,,,,,,,,
https://www.proec.unicamp.br/,98,"
Contato
",,,,,,,,,,,,
https://www.proec.unicamp.br/,99,Contato,,,,,,,,,,,,
https://www.proec.unicamp.br/,100,"
Logotipos
",,,,,,,,,,,,
https://www.proec.unicamp.br/,101,Logotipos,,,,,,,,,,,,
https://www.proec.unicamp.br/,102,"
Congresso
",,,,,,,,,,,,
https://www.proec.unicamp.br/,103,Congresso,,,,,,,,,,,,
https://www.proec.unicamp.br/,104,,,,,,,,,,,,,
https://www.proec.unicamp.br/,105,,,,,,,,,,,,,
https://www.proec.unicamp.br/,106,"



Fórum Permanente: A medição da Pobreza Multidimensional por meio da abordagem consensual.",,,,,,,,,,,,
https://www.proec.unicamp.br/,106,.,,,,,,,,,,,,
https://www.proec.unicamp.br/,106,,,,,,,,,,,,,
https://www.proec.unicamp.br/,107,Fórum Permanente: A medição da Pobreza Multidimensional por meio da abordagem consensual.,,,,,,,,,,,,
https://www.proec.unicamp.br/,108,.,,,,,,,,,,,,
https://www.proec.unicamp.br/,109,"

",,,,,,,,,,,,
https://www.proec.unicamp.br/,110,"

Anterior
",,,,,,,,,,,,
https://www.proec.unicamp.br/,111,"

Próximo
",,,,,,,,,,,,
https://www.proec.unicamp.br/,112,Sobre a ProEC,,,,,,,,,,,,
https://www.proec.unicamp.br/,113,"Em 2021, a Unicamp entrou  em terceiro lugar na lista das universidades com melhor reputação do mundo, de acordo com o ranking Times Higher Education (THE) World Reputation.",,,,,,,,,,,,
https://www.proec.unicamp.br/,113,"Essa conquista aumenta a responsabilidade social desta instituição pública, tanto por meio da formação de profissionais altamente qualificados quanto no desenvolvimento de projetos que promovam interação entre a academia e a sociedade.",,,,,,,,,,,,
https://www.proec.unicamp.br/,114,"Na Unicamp, a Pró Reitoria de Extensão e Cultura tem como missão coordenar e estimular atividades e projetos de Extensão e Cultura que, por meio do diálogo e da multidisciplinaridade, tenham aplicação contínua em comunidades não somente da Região Metropolitana de Campinas (RMC), mas também de vários lugares do Brasil e de outros países.",,,,,,,,,,,,
https://www.proec.unicamp.br/,115,"Com o cuidado de não separar ensino, pesquisa e extensão, a Unicamp constrói tradição de interação com a sociedade, por meio de acordos de cooperação com órgãos do governo e da iniciativa privada.",,,,,,,,,,,,
https://www.proec.unicamp.br/,116,"A extensão promove uma transformação social positiva, realizada por professores, pesquisadores, alunos e colaboradores da Universidade.",,,,,,,,,,,,
https://www.proec.unicamp.br/,117,DESTAQUE,,,,,,,,,,,,
https://www.proec.unicamp.br/,118,ProEC Vídeos,,,,,,,,,,,,
https://www.proec.unicamp.br/,119,Assista aos vídeos produzidos pela ProEC.,,,,,,,,,,,,
https://www.proec.unicamp.br/,120,Todos vídeos,,,,,,,,,,,,
