URL,Paragraph,Sentence
https://www.proec.unicamp.br/,0,Fórum Permanente: A medição da Pobreza Multidimensional por meio da abordagem consensual.
https://www.proec.unicamp.br/,1,Sobre a ProEC
https://www.proec.unicamp.br/,2,ProEC Vídeos
https://www.proec.unicamp.br/,3,Acontece
https://www.proec.unicamp.br/,4,Fórum Especial - 20 Anos: Direitos Humanos na Prática:
https://www.proec.unicamp.br/,5,Além da Guerra às Drogas: 
https://www.proec.unicamp.br/,6,A Lei Geral de Proteção de Dados Pessoais e as Universidades Estaduais Paulistas
https://www.proec.unicamp.br/,7,E-sports são esportes?
https://www.proec.unicamp.br/,8,Sobre
https://www.proec.unicamp.br/,9,Localização
https://www.proec.unicamp.br/,10,Redes Sociais
https://www.proec.unicamp.br/,11,.
https://www.proec.unicamp.br/,12,"Em 2021, a Unicamp entrou  em terceiro lugar na lista das universidades com melhor reputação do mundo, de acordo com o ranking Times Higher Education (THE) World Reputation."
https://www.proec.unicamp.br/,12,"Essa conquista aumenta a responsabilidade social desta instituição pública, tanto por meio da formação de profissionais altamente qualificados quanto no desenvolvimento de projetos que promovam interação entre a academia e a sociedade."
https://www.proec.unicamp.br/,13,"Na Unicamp, a Pró Reitoria de Extensão e Cultura tem como missão coordenar e estimular atividades e projetos de Extensão e Cultura que, por meio do diálogo e da multidisciplinaridade, tenham aplicação contínua em comunidades não somente da Região Metropolitana de Campinas (RMC), mas também de vários lugares do Brasil e de outros países."
https://www.proec.unicamp.br/,14,"Com o cuidado de não separar ensino, pesquisa e extensão, a Unicamp constrói tradição de interação com a sociedade, por meio de acordos de cooperação com órgãos do governo e da iniciativa privada."
https://www.proec.unicamp.br/,15,"A extensão promove uma transformação social positiva, realizada por professores, pesquisadores, alunos e colaboradores da Universidade."
https://www.proec.unicamp.br/,16,DESTAQUE
https://www.proec.unicamp.br/,17,Assista aos vídeos produzidos pela ProEC.
https://www.proec.unicamp.br/,18,Fique por dentro de nossas atividades
https://www.proec.unicamp.br/,19,NOTÍCIA
https://www.proec.unicamp.br/,20,Publicado em 31/07/2023
https://www.proec.unicamp.br/,21,NOTÍCIA
https://www.proec.unicamp.br/,22,Publicado em 24/07/2023
https://www.proec.unicamp.br/,23,NOTÍCIA
https://www.proec.unicamp.br/,24,Publicado em 24/07/2023
https://www.proec.unicamp.br/,25,NOTÍCIA
https://www.proec.unicamp.br/,26,Publicado em 20/07/2023
https://www.proec.unicamp.br/,27,#SomosPROEC
https://www.proec.unicamp.br/,28,Conheça todos os órgãos que são parte da Pró-Reitoria de Extensão e Cultura.
https://www.proec.unicamp.br/,29,Pró-Reitoria de Extensão e Cultura
https://www.proec.unicamp.br/,30,Prof.
https://www.proec.unicamp.br/,30,Dr.
https://www.proec.unicamp.br/,30,Fernando Antônio Santos Coelho
https://www.proec.unicamp.br/,31,"+55 (19) 3521-4741
						proec@unicamp.br"
https://www.proec.unicamp.br/,32,"
						Rua da Reitoria, 121
						Cidade Universitária “Zeferino Vaz”
						Barão Geraldo - Unicamp
						13083-872
						Campinas – SP"
https://www.proec.unicamp.br/,33,© Pró-Reitoria de Extensão e Cultura.
https://www.proec.unicamp.br/,33,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
