URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,ElanResp.  Elan,Rev. Elan
https://www.proec.unicamp.br/editais_ead,0,"

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,1,"

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,2,#SomosPROEC,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,3,,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,4,"
Home
",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,5,Home,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,6,"
Renex
",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,7,Renex,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,8,"
Equipe
",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,9,Equipe,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,10,"

							Diretorias
						

Administrativa
Comunicação
Cultura

DCult
Centro de Convenções
Casa do Lago
CIS Guanabara
Ginásio Multidisciplinar
Museu de Artes Visuais
Museu Exploratório de Ciências


Extensão

DExt
DProj

DProj
Malunga
ITCP
Projeto Rondon


Extecamp
UniversIDADE


Extensão 48
Fóruns Permanentes
Informática

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,11,"
							Diretorias
						",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,12,Administrativa,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,13,Administrativa,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,14,Comunicação,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,15,Comunicação,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,16,"Cultura

DCult
Centro de Convenções
Casa do Lago
CIS Guanabara
Ginásio Multidisciplinar
Museu de Artes Visuais
Museu Exploratório de Ciências

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,17,Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,18,DCult,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,19,DCult,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,20,Centro de Convenções,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,21,Centro de Convenções,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,22,Casa do Lago,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,23,Casa do Lago,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,24,CIS Guanabara,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,25,CIS Guanabara,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,26,Ginásio Multidisciplinar,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,27,Ginásio Multidisciplinar,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,28,Museu de Artes Visuais,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,29,Museu de Artes Visuais,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,30,Museu Exploratório de Ciências,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_ead,31,Museu Exploratório de Ciências,,,,,,,,,,,,
