URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,ElanResp.  Elan,Rev. Elan
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,54,Informática,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,55,Informática,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,56,"

							Conselhos
						

ConCult
ConEXT
CCE

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,57,"
							Conselhos
						",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,58,ConCult,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,59,ConCult,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,60,ConEXT,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,61,ConEXT,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,62,CCE,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,63,CCE,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,64,"

							Editais & Bolsas
						

Ações de Extensão e Cultura
Edital dos Colégios Técnicos
Ações Afirmativas
Bolsa de Extensão
Cultura
EAD
Curricularização da Extensão
ITCP
PEC
Pesquisa
PEX
Prêmio de Extensão
PROEXT
Saberes Indígenas

",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,65,"
							Editais & Bolsas
						",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,66,Ações de Extensão e Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,67,Ações de Extensão e Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,68,Edital dos Colégios Técnicos,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,69,Edital dos Colégios Técnicos,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,70,Ações Afirmativas,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,71,Ações Afirmativas,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,72,Bolsa de Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,73,Bolsa de Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,74,Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,75,Cultura,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,76,EAD,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,77,EAD,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,78,Curricularização da Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,79,Curricularização da Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,80,ITCP,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,81,ITCP,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,82,PEC,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,83,PEC,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,84,Pesquisa,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,85,Pesquisa,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,86,PEX,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,87,PEX,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,88,Prêmio de Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,89,Prêmio de Extensão,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,90,PROEXT,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,91,PROEXT,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,92,Saberes Indígenas,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,93,Saberes Indígenas,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,94,"
Eventos
",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,95,Eventos,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,96,"
Notícias
",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,97,Notícias,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,98,"
Contato
",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,99,Contato,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,100,"
Logotipos
",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,101,Logotipos,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,102,"
Congresso
",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,103,Congresso,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,104,1º Edital ProEC de Financiamento à Pesquisa sobre Extensão Universitária,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,105,,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,106,Confira o edital completo aqui,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,107,aqui,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,108,Confira o Relatório do Edital e Resultados aqui,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,109,aqui,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,110,A Pró-Reitoria de Extensão e Cultura da Unicamp torna público o presente Edital com o objetivo de fomentar projetos de pesquisa sobre extensão universitária.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,110,O prazo de envio das propostas é 24 de julho de 2020.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,111,"Considerando a importância da relação universidade-sociedade e o papel da extensão universitária como intermediária dessa relação e considerando o conceito de extensão universitária do Fórum dos Pró-Reitores de Extensão das Universidades Públicas Brasileiras , este edital tem como objetivo adensar e avançar o conhecimento sobre as características, gestão, políticas e práticas da extensão universitária na Unicamp e no Brasil.",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,112,"objetivo adensar e avançar o conhecimento sobre as características, gestão, políticas e práticas da extensão universitária na Unicamp e no Brasil.",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,113,Este edital valoriza propostas de pesquisa de alto nível que buscam estudar temas como:,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,114,propostas de pesquisa de alto nível que buscam estudar temas como:,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,115,Competências institucionais e profissionais para a colaboração universidade-sociedade.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,116,Comunicação de ações e resultados da extensão universitária.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,117,"Desafios, métodos, práticas e ferramentas de colaboração universidade-sociedade.",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,118,Desenvolvimento de teoria para guiar a pesquisa e a prática da extensão universitária.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,119,Engajamento comunitário e cívico de estudantes e docentes.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,120,Formas de fomento e valorização da extensão universitária.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,121,Gestão estratégica e operacional da extensão universitária.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,122,Impacto das ações de extensão universitária na sociedade e na própria instituição de ensino superior.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,123,Integração ensino-extensão.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,124,Pesquisa-ação e pesquisa aberta e participativa.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,125,Políticas públicas para a extensão universitária.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,126,Docentes ou pesquisadores (carreira PQ) da Unicamp podem submeter suas propostas de pesquisas (em português ou inglês) no AQUI,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,127,AQUI,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,128,"O valor total previsto para o presente Edital é de R$ 100.000,00 (Cem Mil Reais), sendo que o valor máximo de cada proposta é de R$ 10.000,00 (Dez mil Reais).",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,129,"R$ 100.000,00",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,130,"R$ 10.000,00",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,131,O prazo de execução da pesquisa é de até 24 meses.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,132,"As propostas serão analisadas por meio de processo competitivo de avaliação de mérito, considerando-se sua relevância e o potencial de contribuição para o estudo e divulgação científica da extensão universitária.",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,133,Cronograma,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,134,https://forms.gle/3rhoh6gWhx92dS2h7,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,135,www.proec.unicamp.br,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,136,Confira o edital completo aqui,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,137,Confira o edital completo aqui,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,138,aqui,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,139,Confira o Relatório do Edital e Resultados aqui,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,140,Confira o Relatório do Edital e Resultados aqui,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,141,aqui,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,142,Comissão de Seleção das propostas submetidas ao Edital,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,143,Comissão de Seleção das propostas submetidas ao Edital,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,144,Comissão de Seleção das propostas submetidas ao Edital,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,145,Dúvidas podem ser enviadas no pesquisaextensao@proec.unicamp.br ,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,146,Dúvidas podem ser enviadas no pesquisaextensao@proec.unicamp.br ,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,147,Fórum Especial - 20 Anos: Direitos Humanos na Prática:,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,148,Fórum Especial - 20 Anos: Direitos Humanos na Prática:,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,149,Além da Guerra às Drogas: ,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,150,Além da Guerra às Drogas: ,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,151,A Lei Geral de Proteção de Dados Pessoais e as Universidades Estaduais Paulistas,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,152,A Lei Geral de Proteção de Dados Pessoais e as Universidades Estaduais Paulistas,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,153,E-sports são esportes?,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,154,E-sports são esportes?,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,155,Fórum Permanente: A medição da Pobreza Multidimensional por meio da abordagem consensual,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,156,Fórum Permanente: A medição da Pobreza Multidimensional por meio da abordagem consensual,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,157,Fórum Permanente: E-sports são esportes?,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,158,Fórum Permanente: E-sports são esportes?,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,159,Fórum Permanente: A Lei Geral de Proteção de Dados Pessoais e as Universidades Estaduais Paulistas.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,160,Fórum Permanente: A Lei Geral de Proteção de Dados Pessoais e as Universidades Estaduais Paulistas.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,161,Fórum Permanente: A medição da Pobreza Multidimensional por meio da abordagem consensual.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,162,Fórum Permanente: A medição da Pobreza Multidimensional por meio da abordagem consensual.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,163,Fórum Permanente: Saúde da população negra e LGBTQIA+: o desafio da inclusão.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,163,,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,164,Fórum Permanente: Saúde da população negra e LGBTQIA+: o desafio da inclusão.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,164,,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,165,Seminário de Extensão e Cultura: Casas dos Saberes Ancestrais ,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,166,Seminário de Extensão e Cultura: Casas dos Saberes Ancestrais ,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,167,,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,168,© Pró-Reitoria de Extensão e Cultura.,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,168,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
",,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,169,Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,170,Topo,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,171,Topo,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,172,Sobre,,,,,,,,,,,,
https://www.proec.unicamp.br/editais_acoes_ext_pesquisa,173,Sobre,,,,,,,,,,,,
