URL,Parágrafo,Sentença,Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp. Elan,Rev. Elan,Video_Index
https://www.proec.unicamp.br/pro-reitores/,1,1,Ir para o conteúdo,,,,,,,,,,,,s001_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,2,1,PROEC,,,,,,,,,,,,s002_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,2,2,SOBRE A PROEC PRÓ-REITOR DE EXTENSÃO E CULTURA ASSESSORES ASSISTENTES TÉCNICOS PROJETOS ESTRATÉGICOS DIRETORIA ADMINISTRATIVA COMUNICAÇÃO TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS,,,,,,,,,,,,s003_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,2,3,DIRETORIAS,,,,,,,,,,,,s004_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,2,4,CULTURA EXTENSÃO,,,,,,,,,,,,s005_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,2,5,CONSELHOS,,,,,,,,,,,,s006_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,2,6,CONCULT CONEXT CCE,,,,,,,,,,,,s007_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,2,7,EDITAIS E BOLSAS,,,,,,,,,,,,s008_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,2,8,AÇÕES AFIRMATIVAS AÇÕES DE EXTENSÃO E CULTURA BOLSA DE EXTENSÃO 2º EDITAL DE APOIO A PROJETOS DE EXTENSÃO – PROEC – COLÉGIOS TÉCNICOS CULTURA CURRICULARIZAÇÃO DA EXTENSÃO EDITAIS PEC EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s009_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,2,9,APOIO,,,,,,,,,,,,s010_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,2,10,DTIC COMUNICAÇÃO MIDIALOGIA,,,,,,,,,,,,s011_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,2,11,CONTATOS,,,,,,,,,,,,s012_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,3,1,SOBRE A PROEC,,,,,,,,,,,,s013_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,4,1,PRÓ-REITOR DE EXTENSÃO E CULTURA,,,,,,,,,,,,s014_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,5,1,ASSESSORES,,,,,,,,,,,,s015_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,6,1,ASSISTENTES TÉCNICOS,,,,,,,,,,,,s016_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,7,1,PROJETOS ESTRATÉGICOS,,,,,,,,,,,,s017_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,8,1,DIRETORIA ADMINISTRATIVA,,,,,,,,,,,,s018_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,9,1,COMUNICAÇÃO,,,,,,,,,,,,s019_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,10,1,TECNOLOGIA DA INFORMAÇÃO,,,,,,,,,,,,s020_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,11,1,MIDIALOGIA,,,,,,,,,,,,s021_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,12,1,CENTRO DE CONVENÇÕES,,,,,,,,,,,,s022_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,13,1,FÓRUNS PERMANENTES,,,,,,,,,,,,s023_talita.vp9.webm
https://www.proec.unicamp.br/pro-reitores/,14,1,MUSEU EXPLORATÓRIO DE CIÊNCIAS,,,,,,,,,,,,s024_talita.vp9.webm
